time	V_out	I_out
0.034800	49551372748782497690754357140283885294708496514478737188922999674724073603072.000000	-120744553508376949475942686984110075034920182265344423415265943665401397248.000000
0.034900	95352893375020439728531455927681215043534234442875494582185824362295055089664.000000	-92977872891149108987137082648485304474715802381749876318180198344101462016.000000
0.035000	154453655800268438770460560738751009952635100415152568380198329062498620145664.000000	47562817749841877445276786573834740864160897840294298756287030079365578752.000000
0.035100	208900425352496567732406353666517212775075296312486002276667054028752223731712.000000	399068028427385801311351193008149373666425325569294868238055124770240856064.000000
0.035200	212803096660331566474536038471994752236192042632703029762464602050002591678464.000000	1083694765678869711291600877422006981597138020008052604832065984552249589760.000000
0.035300	75701310752371859238432527655386775641865526669681135797129744334016898662400.000000	2204343778937187740905755260336677279551763994281513406646876865487041462272.000000
0.035400	-351994763712720724575951611480280904855607717162191858223996319639156836794368.000000	3739769704840372406504717176104632464898828665501256899603222765645556875264.000000
0.035500	-1277777937101432927414851266367914918566180053303658862648830726139914127147008.000000	5343803345964103610863481780778018981795694862155911027500169817022632296448.000000
0.035600	-2923477774636219559830599548899435974246552763539447435734351272867676561604608.000000	6021643068230348490017357532718030479593630551778828281916162721064324956160.000000
0.035700	-5396102486615970075618889482084381707972895418835529020482101554153667398991872.000000	3694591288715524769944402205281008071044320091038155914602418941571998154752.000000
0.035800	-8414185041188357373432334419227678632960456995725247368015761063455267733110784.000000	-5238169336287213314427468370036033154741116148186034947280963438772114948096.000000
0.035900	-10828810196623675115065998331512290435788637936545035616055570164985332200636416.000000	-26041577340609140148859009370851097559140961352274591125897201989338865336320.000000
0.036000	-9915485832589966692276962373797683987365858964824020934594861124597920101826560.000000	-64877584421455876524907388758278128394962609375151368082255326352750350958592.000000
0.036100	-530774841699130986515508434692817571203830212404120857087437946206390281306112.000000	-126083336836094979118037783639114611436213853257684612887157880182830532657152.000000
0.036200	25515430815112697495207771106429620408731711747796848215417007934212110825816064.000000	-205991203278860930804008015493166742736145199211943679317541592382544877191168.000000
0.036300	79061694337839079749411817487371432962236109034872308945869335900309493265727488.000000	-281578557796664358091341537176402212274531400198986798932492210452078400634880.000000
0.036400	170666266519577180317667326180447648042791364815040740715310891388657214978785280.000000	-292853293215748416864673761017843500965397928013045592097659887316743019823104.000000
0.036500	302788313656015395900334791875133551345587329435204550899086557519393436725149696.000000	-120331879559805348652692262240950176695148863256845220165198434086700609175552.000000
0.036600	454019252587648063855203151087248506394124945115899316597781221650864415243763712.000000	435269682498682370267468961488894951977202531249249370970160743614639903866880.000000
0.036700	552512757311942646672297370639240925398510589720063470599148824906362537990160384.000000	1653186676951292749137556300396346604007745054327374640694878552276981992390656.000000
0.036800	438312515160399363774881061620221322718705216299896717614380943075212573987045376.000000	3837496594445730850726219629780251244422859308811478410953068771573007625748480.000000
0.036900	-178535727365627865147559081984749200123820711735329920441481888798923418350125056.000000	7149083039225142295450448260716425957020030433218967645763421857361524982546432.000000
0.037000	-1742317913606545390566486246211846977831633085727367076001111187600183741927915520.000000	11245310506729143283263417504990857930241616516910622820768645303450660014915584.000000
0.037100	-4811056733177846346891474219067130799250747600565922752321038888336579026751586304.000000	14643800586754564948442264136672219375555918468596652653723249581551108432592896.000000
0.037200	-9866455494242492761392443153498884626649889612908179683298690049509133445337448448.000000	13773141092688990949219188711752772316953587024453079965615754463071779256532992.000000
0.037300	-16846883011153749121011314236298997948343436610035385477693112190953951196103049216.000000	1826238662614413652583377933993141940550741457297757847788673303562394554859520.000000
0.037400	-24246883987179149751451988355691867074837840951979807334023629175018817139381370880.000000	-32130035113155240520560717067259402567136913138015603212968395647889620569423872.000000
0.037500	-27655994999929776778073747993176890609478928683913727314824200813628958820234428416.000000	-102725648698833850590915850585338168721250011209248606094802344973631278788116480.000000
0.037600	-17778149437643475242762997220798736283614283220904296091026919053751355983861383168.000000	-224545835385458813924116293101318938572477495635968168374001514075178431437340672.000000
0.037700	21594670668642314896555814735303764758955367980685090970315490695972176635438825472.000000	-401924793829794486403264665070119755632340866030027711723731568437421026339454976.000000
0.037800	114326782161783896799614732048327598650916904605279211694580198995176432496665427968.000000	-608138892747077845317505639617105025843461624644582440439308648723905043004129280.000000
0.037900	288658544051501786614047185079295401716534169357718803471325071046205266142978637824.000000	-750044904543619031489419456522384251932686099481954613184841032998399383003201536.000000
0.038000	565192292519548402849303958839627125101393499662321779503896706309496473329663475712.000000	-617451003109419077838548596096142828386623170048112299687127068356056826393919488.000000
0.038100	929324706717156263292013031115571190635409080063068510989121971385201921380424089600.000000	174126062696252843769368509161069095137771089559394095742615115359371161063391232.000000
0.038200	1280267071454252666877037046650544216299823160395782168825342752347080299032424218624.000000	2219047990875487573697447176816681491441033637553895631367840767195492968095023104.000000
0.038300	1351410019794464713561724598935372644110817642668551243027647490062190147488861650944.000000	6273176050702366158938630335779582482971768103179085202552288857635182725052760064.000000
0.038400	607585850812498758658500751314472993260494759494798323966668416408512275821115736064.000000	13009348623629815113316672800683708011474106327250840853977503088130263315375980544.000000
0.038500	-1849534341271840536596888588109758274412189486731506590389332873153835440614221545472.000000	22405995369257826803335247730839140799111656621747275255965710757581981326510129152.000000
0.038600	-7288089352063826681153211095109047907856725170328038783464125956891673722361936347136.000000	32556545930727646151902426553660432302020080924879474175898750318151889980808495104.000000
0.038700	-17107406984325354735152236937078332167368058233729309178507557510188657845736663154688.000000	37720867653966130700583253570884766699560355087549409322506100462337227426029895680.000000
0.038800	-32094007322370564767011283005254970426854324016421565215557699895295649174461238738944.000000	25655978720350460045406959861479488587930089814389084252174943142330628177106305024.000000
0.038900	-50811505940097966292744758440199140342805886287567620032306958729093972749788737699840.000000	-25171549834369198738614863506615702617481561468934262386456117825038958466011496448.000000
0.039000	-66738893866311892181084804972687248906630303267526029329483312185410147883437095124992.000000	-146761072522720852319021291373371816608300933516057268523251986087841979851786420224.000000
0.039100	-63971542868375023629793273933993490548152099991820988824414582122874863422606481031168.000000	-377526105070904425655137607619462155676422387379704838186251710864068843896364335104.000000
0.039200	-11975080507092865238446003220192400430676256467056187188318437399738528058122046537728.000000	-746753968382667906515175493101686545708275891289570642019822911034720412318690181120.000000
0.039300	138609046028007684152166382669591504879451864045601831848611849520483397162516336345088.000000	-1238423283011612970249634697711757895550449169715358495160399420247612695688710717440.000000
0.039400	454367665833763784717347154336272135376109125983861009800555706228287613047319920902144.000000	-1723668989002188803940513316002845212131380483518938464599064414673912604219492270080.000000
0.039500	1002785232639954982978587379076059184043680882693995038693605199885929883103615671861248.000000	-1854362803308214765065155996637854790513738616252507999501512250964029031644525494272.000000
0.039600	1806937996929148465856943207900881052853644263103213931458567788419197047162756237623296.000000	-924203654042609371668300564582975295737315507944178660636751819776628471606619930624.000000
0.039700	2752371256908505546969331213114700882744186171937188100087758732140394976079041890615296.000000	2262623222449819029075733931523413020271362199789033221820815667083999364018847350784.000000
0.039800	3427812775943339451524441000553902529990921398321296000133650762303893189529919108939776.000000	9410869521707007153659447185853913497587837005009601767977921472640367895841953808384.000000
0.039900	2895470282230774400674349811372533234382546728427633407821423326788875942893265826611200.000000	22433939589322517585086469000121804272664229639748664354175545339863204997028353409024.000000
